text,language
Hij creëerde een varkensburger van rundvlees,Nederlands
Barking dogs and screaming toddlers have the unique ability to turn friendly neighbors into cranky enemies, English
Facing his greatest fear he ate his first marshmallow, English
Pienk perde het oor die see gedraf,Afrikaans
Joe maakte de suikerkoekjes Susan decoreerde ze,Nederlands
Sy het 'n gewoonte gehad om in limonade te stort,Afrikaans
My biggest joy is roasting almonds while stalking prey, English
Het was niet te zeggen welke gedachten uit de machine zouden komen,Nederlands
To the surprise of everyone the Rapture happened yesterday but it didn't quite go as expected, English
It was a really good Monday for being a Saturday, English
Het is veel moeilijker om te tennissen met een bowlingbal dan te bowlen met een tennisbal,Nederlands
Wanneer geld min was het hy sy lunchgeld uit die plaaslike wensput gekry,Afrikaans
Het verraste hem dat de ruimte naar gebraden steak rook,Nederlands
Het speelgoed bracht warme herinneringen terug aan verdwalen in het regenwoud,Nederlands
Excitement replaced fear until the final moment, English
Die geleentheid van 'n leeftyd het voor hom verby gegaan terwyl hy probeer het om tussen 'n koevert of 'n koppie te besluit,Afrikaans
She says she has the ability to hear the soundtrack of your life, English
Ze dwaalden een vreemde Tiki-bar binnen aan de rand van het kleine strandstadje,Nederlands
Stop met wachten op uitzonderlijke dingen die zomaar gebeuren,Nederlands
Terwyl al haar vriende positief was dat Mary 'n sesde sintuig gehad het het sy geweet sy het werklik 'n sewende sintuig,Afrikaans
He kept telling himself that one day it would all somehow make sense, English
Haar dagelijkse doel was om beter te worden dan gisteren,Nederlands
Niemand houdt van een varken met lippenstift,Nederlands
Zijn verstand was geblazen dat er niets in de ruimte was behalve de ruimte zelf,Nederlands
Hy het die moeilikste les van sy lewe geleer en het die littekens beide fisies en geestelik om dit te bewys,Afrikaans
Dit is moeilik om die lengtes te verstaan wat hy sou gaan om kort te bly,Afrikaans
Liefde is niet zoals pizza,Nederlands
He decided that the time had come to be stronger than any of the excuses he'd used until then, English
Zijn zeven-laags taart had slechts zes lagen,Nederlands
Ze heeft niet gespiekt op de test want dat was niet het juiste om te doen,Nederlands
Ik houd van het eten van geroosterde kaas- en tonijnsandwiches,Nederlands
Moet nie op die gebroke glas trap nie,Afrikaans
Ze had die tint van gekte in haar ziel die haar deed geloven dat ze echt een verschil kon maken,Nederlands
Iedereen zegt dat ze van de natuur houden totdat ze beseffen hoe gevaarlijk zij kan zijn,Nederlands
Hy was 100% in vir vas met haar totdat hy verstaan het dit beteken hy kan nie eet nie,Afrikaans
So long and thanks for the fish, English
Een klein aksie sou haar lewe verander maar of dit vir beter of vir erger sou wees was nog nie bepaal nie,Afrikaans
Zijn ultieme droomfantasie bestond uit tevreden zijn en acht uur achter elkaar slapen,Nederlands
Jerry liked to look at paintings while eating garlic ice cream, English
There was no telling what thoughts would come from the machine, English
Hy het 'n vae gevoel gehad dat bome dinosourusse gebaar het,Afrikaans
Dit is die laaste ewekansige sin wat ek sal skryf en ek gaan stop mid-sin,Afrikaans
Ek hou daarvan om geroosterde kaas en tuna toebroodjies te eet,Afrikaans
Hy het gewonder of dit 'n strand genoem kon word as daar geen sand was nie,Afrikaans
Die doeltreffendheid wat ons het om vullis te verwyder het dit meer aanvaarbaar gemaak om vullis te skep,Afrikaans
He colored deep space a soft yellow, English
Ik ben blij om je donatie te accepteren elk bedrag wordt zeer gewaardeerd,Nederlands
Pinda’s groeien niet aan bomen maar cashewnoten doen dat,Nederlands
The shark-infested South Pine channel was the only way in or out, English
Hij bleef zichzelf vertellen dat het op een dag allemaal op de een of andere manier zou gaan kloppen,Nederlands
Hy het per ongeluk in sy maatskappy se bediener gehack,Afrikaans
Dit was op daardie oomblik dat hy geleer het daar is sekere dele van die liggaam wat jy nooit moet Nair nie,Afrikaans
Ik wil een onesie kopen maar weet dat het me niet zal staan,Nederlands
Het kijken naar het ouderen softbalteam bracht herinneringen terug aan 3-jarigen die t-ball speelden,Nederlands
Her life in the confines of the house became her new normal, English
Er waren drie bolvormige stenen die zich verzamelden in een kubusvormige kamer,Nederlands
Happiness can be found in the depths of chocolate pudding, English
Stop waiting for exceptional things to just happen, English
Sy het daardie tint van gekte in haar siel gehad wat haar laat glo het sy kon werklik 'n verskil maak,Afrikaans
De groene thee en avocado smoothie bleek precies zoals je zou verwachten,Nederlands
It's difficult to understand the lengths he'd go to remain short, English
Today is the day I'll finally know what brick tastes like, English
Die koeël het die venster deurboor en gebroke voordat dit Danny se kop met enkele millimeters gemis het,Afrikaans
Als ik iets niet leuk vind blijf ik er weg van,Nederlands
Even though he thought the world was flat he didn’t see the irony of wanting to travel around the world, English
Niet alle mensen die dwalen zijn verloren,Nederlands
Hy is in 'n seunband wat nie veel sin maak vir 'n slang nie,Afrikaans
Ook al dacht hij dat de wereld plat was zag hij de ironie niet in van de wens om rond de wereld te reizen,Nederlands
De versleten werkhandschoenen spreken van de vele uren hard werk die hij door zijn leven heen heeft doorstaan,Nederlands
De verfkwast was boos over de kleur die de kunstenaar had gekozen,Nederlands
Hij leerde de moeilijkste les van zijn leven en had de littekens zowel fysiek als mentaal om het te bewijzen,Nederlands
I covered my friend in baby oil, English
Pat het 'n ghost pepper tert bestel,Afrikaans
Daar is 'n kuns om jou sin te kry en om olyfpitte oor die tafel te spat is dit,Afrikaans
He had a wall full of masks so she could wear a different face every day, English
Eating eggs on Thursday for choir practice was recommended, English
Ze spelen piano terwijl ze in het vliegtuig vliegen,Nederlands
Hy het gevind dat sy kuns nooit gevorder het toe hy letterlik sy sweet en trane gebruik het,Afrikaans
Het was altijd gevaarlijk om met hem te rijden aangezien hij volhield dat de veiligheidsconen een slalomcircuit waren,Nederlands
Het was de schaarste die zijn creativiteit voedde,Nederlands
It took him a while to realize that everything he decided not to change he was actually choosing, English
Gary begreep niet waarom Doug naar boven ging om dollarbiljetten te halen toen hij hem had uitgenodigd om koeien om te duwen,Nederlands
Hulle was opgewonde om hulle eerste luiaard te sien,Afrikaans
Hij streeft ernaar om het beste gazon in de buurt te behouden,Nederlands
The lyrics of the song sounded like fingernails on a chalkboard, English
Hy het uitgeblink in die mooi afvuur van mense,Afrikaans
Die deur het op die waatlemoen geslaan,Afrikaans
Het meer is een eindje hier vandaan,Nederlands
His thought process was on so many levels that he gave himself a phobia of heights, English
He was sure the Devil created red sparkly glitter, English
Garlic ice-cream was her favorite, English
Vleis-kleurige joga-broeke was baie erger as wat hy selfs gevrees het,Afrikaans
Ze had geweldig nieuws om te delen maar niemand om het mee te delen,Nederlands
100 years old is such a young age if you happen to be a bristlecone pine, English
Hy het geweet dit gaan 'n slegte dag wees toe hy bergleeus op die strate sien rondloop,Afrikaans
Hy het 'n verborge voorraad onder die vloerplanke in die agterkamer van die huis gehad,Afrikaans
Groete uit die sterrestelsel MACS0647-JD of wat ons huis noem,Afrikaans
Ik at een sok omdat mensen op het internet me dat zeiden,Nederlands
Op dat moment leerde hij dat er bepaalde delen van het lichaam zijn die je nooit moet ontharen met Nair,Nederlands
Ze huilde diamanten,Nederlands
Hij zette warmte op de wond om te zien wat er zou groeien,Nederlands
Sometimes you have to just give up and win by cheating, English
Laat ek jou help met jou bagasie,Afrikaans
When I cook spaghetti I like to boil it a few minutes past al dente so the noodles are super slippery, English
Hy het nie die waarskuwing gevolg nie en dit het verrassend goed uitgewerk,Afrikaans
Iguanas het uit die bome geval,Afrikaans
Potato wedges probably are not best for relationships, English
Dan ate the clouds like cotton candy, English
Plans for this weekend include turning wine into water, English
Hij hield ervan om zijn bananen in hotdogbroodjes te eten,Nederlands
De kogel doorboorde het raam en verpletterde het voordat het Danny's hoofd met slechts enkele millimeters miste,Nederlands
Het was het beste zandkasteel dat hij ooit had gezien,Nederlands
The most exciting eureka moment I've had was when I realized that the instructions on food packets were just guidelines, English
Karen realiseerde zich dat de enige manier waarop ze in de hemel zou komen was door te bedriegen,Nederlands
Ik zag mijn eekhoorn door mijn sporttas rommelen,Nederlands
Hy het 'n muur vol maskers gehad sodat sy elke dag 'n ander gesig kon dra,Afrikaans
Dinsdagen zijn gratis als je een kabouterkostuum meebrengt,Nederlands
Groeten uit het sterrenstelsel MACS0647-JD of wat wij thuis noemen,Nederlands
He didn't understand why the bird wanted to ride the bicycle, English
Die haai-gevulde South Pine kanaal was die enigste manier in of uit,Afrikaans
Hij zit in een jongensband wat niet veel zin heeft voor een slang,Nederlands
Iemand die ik ken heeft recentelijk esdoornsiroop en met boter besmeerde popcorn gecombineerd in de hoop dat het zou smaken als karamellpopcorn. Dat deed het niet en ze raden niemand aan het ook te doen,Nederlands
Planne vir hierdie naweek sluit in om wyn in water te verander,Afrikaans
Ek het tans 4 vensters oop en ek weet nie hoekom nie,Afrikaans
Natuurlijk houdt ze van haar roze bunny slippers,Nederlands
Sy het haar eie hare in die sop gebruik om dit meer geur te gee,Afrikaans
Hulle het vroeg daar gekom en hulle het regtig goeie sitplekke gekry,Afrikaans
Om geen hare te hê het hom selfs hariger laat lyk,Afrikaans
De beste key lime pie is nog steeds ter discussie,Nederlands
Pat bestelde een ghost pepper-taart,Nederlands
Die blou papegaai het verby die hyskombuis-mongoose gery,Afrikaans
You have every right to be angry but that doesn't give you the right to be mean, English
Als het eten van omeletten met drie eieren gewichtstoename veroorzaakt zijn budgie-eieren een goed alternatief,Nederlands
De vijftig mannequins die in het zwembad drijft gaf hen een beetje de kriebels,Nederlands
Die tieners het gewonder wat in die rooi skuur aan die veraf kant van die skoolgrond gehou word,Afrikaans
As time wore on simple dog commands turned into full paragraphs explaining why the dog couldn’t do something, English
Imagine his surprise when he discovered that the safe was full of pudding, English
Er zit kunst in het krijgen van je zin en het spugen van olijvenpitten over de tafel is dat niet,Nederlands
Wanneer niemand om is nie fluister die bome oor die mense wat onder hulle geloop het,Afrikaans
The minute she landed she understood the reason this was a fly-over state, English
Mary speelt piano,Nederlands
The Great Dane looked more like a horse than a dog, English
At that moment she realized she had a sixth sense, English
Ewekansige woorde voor ander ewekansige woorde skep 'n ewekansige sin,Afrikaans
Niemand vraagt zich af wie de piramides in Mexico heeft gebouwd,Nederlands
Ik hoor dat Nancy erg mooi is,Nederlands
At last, English
Die geheime kode wat hulle geskep het het geen sin gemaak selfs vir hulle nie,Afrikaans
A quiet house is nice until you are ordered to stay in it for months, English
Too many prisons have become early coffins, English
Hy het 'n leprechaun in sy okkerneut dop gevind,Afrikaans
Blue sounded too cold at the time and yet it seemed to work for gin, English
Joe het die suikerkoekies gemaak Susan het hulle gedekoreer,Afrikaans
Het duurde niet lang voor Gary te detecteren dat de dieven amateurs waren,Nederlands
It must be easy to commit crimes as a snake because you don't have to worry about leaving fingerprints, English
I'd always thought lightning was something only I could see, English
Hij was er zeker van dat de Duivel rode glinsterende glitter had gemaakt,Nederlands
Die wolke het pragtige diere in die lug gevorm wat uiteindelik 'n tornado geskep het om vernietiging te saai,Afrikaans
De kans van je leven ging voorbij terwijl hij probeerde te beslissen tussen een hoorntje of een bakje,Nederlands
Dan het die diepe duik af die haas se gat gemaak,Afrikaans
De schutter neemt afscheid van zijn liefde,Nederlands
She was the type of girl that always burnt sugar to show she cared, English
Diverse zeevogels zijn elegant maar niets is zo elegant als een glijdende pelikaan,Nederlands
She had a habit of taking showers in lemonade, English
He appeared to be confusingly perplexed, English
Joyce enjoyed eating pancakes with ketchup, English
Ses-en-sestig kom vra vir brood,Afrikaans
Zo won hij 1 miljoen dollar,Nederlands
Nancy was proud that she ran a tight shipwreck, English
Je hebt me de hele dag aangekeken en wachtte op je kans als een leeuw die een gazelle op de savanne besluipt,Nederlands
Ek het my eekhoring betrap wat deur my gimnasium sak roer,Afrikaans
Het werd donker en we waren er nog niet,Nederlands
Die spa-werknemer het die diep reinigende masker op die heer se rug aangebring,Afrikaans
Hy is nie James Bond nie; sy naam is Roger Moore,Afrikaans
He invested some skill points in Charisma and Strength, English
Iguanas were falling out of the trees, English
Kat is een goed huisdier omdat ze schoon zijn en niet luidruchtig,Nederlands
Ze was te druk met altijd praten over wat ze wilde doen om daadwerkelijk iets te doen,Nederlands
Poison ivy grew through the fence they said was impenetrable, English
Jenny made the announcement that her baby was an alien, English
I ate a sock because people on the Internet told me to, English
The hand sanitizer was actually clear glue, English
As she walked along the street and looked in the gutter she realized facemasks had become the new cigarette butts, English
Vaarwel en bedankt voor de vis,Nederlands
Soms staar ek na 'n deur of 'n muur en ek wonder wat is hierdie realiteit waarom is ek lewendig en waaroor gaan alles,Afrikaans
Patricia found the meaning of life in a bowl of Cheerios, English
Die skutter sê totsiens vir sy liefde,Afrikaans
Honestly I didn't care much for the first season so I didn't bother with the second, English
The thunderous roar of the jet overhead confirmed her worst fears, English
Sy sê sy het die vermoë om die klankbaan van jou lewe te hoor,Afrikaans
Now I need to ponder my existence and ask myself if I'm truly real, English
The swirled lollipop had issues with the pop rock candy, English
Ze gooien kool die je hersenen in emotionele bagage verandert,Nederlands
Mr. Montoya knows the way to the bakery even though he's never been there, English
The complicated school homework left the parents trying to help their kids quite confused, English
I want a giraffe but I'm a turtle eating waffles, English
De deur zwaaide open en onthulde roze giraffen en rode olifanten,Nederlands
It's not often you find a soggy banana on the street, English
Hou op om te wag vir uitsonderlike dinge om net te gebeur,Afrikaans
The white water rafting trip was suddenly halted by the unexpected brick wall, English
Choosing to do nothing is still a choice after all, English
Die boek is voor die tafel,Afrikaans
Green should have smelled more tranquil but somehow it just tasted rotten, English
Hy was bereid om die dieptes van die haas se gat te vind om by haar te wees,Afrikaans
Sy praat altyd in 'n harde stem met hom,Afrikaans
Er zijn niet genoeg handdoeken ter wereld om de afvalwaterstroom uit zijn mond te stoppen,Nederlands
Dit moet vyf-uur wees ergens,Afrikaans
"Jason lived his life by the motto ""Anything worth doing is worth doing poorly""", English
Abstraksie is dikwels een vloer bo jou,Afrikaans
Dit maakte hem het gevoel te geven van een oude rootbeer float,Nederlands
Jou vriendin het jou gunsteling koekie-krummels cereal gekoop maar vergeet om melk te kry,Afrikaans
Hij vond het einde van de regenboog en was verrast over wat hij daar vond,Nederlands
Warm beer on a cold day isn't my idea of fun, English
De lucht is helder de sterren fonkelen,Nederlands
Hy het opdragte aan sy dogters gebark maar hulle het net met vermaak teruggestaar,Afrikaans
De klok op deze blog en de klok op mijn laptop verschillen 1 uur van elkaar,Nederlands
Geluk kan worden gevonden in de diepten van chocoladepudding,Nederlands
De efficiëntie waarmee we afval verwijderen heeft het creëren van afval acceptabeler gemaakt,Nederlands
Twee dae en al sy probleme sou opgelos wees,Afrikaans
We're careful about orange ping pong balls because people might think they're fruit, English
Dertig jaar later vond ze het nog steeds oké om de toiletrol onder in plaats van boven te plaatsen,Nederlands
All they could see was the blue water surrounding their sailboat, English
De roestige spijker stond rechtop gekanteld onder een hoek van 45 graden wachtend op de perfecte blote voet om langs te komen,Nederlands
Die guinea fowl vlieg deur die lug met al die grasie van 'n skilpad,Afrikaans
Hulle het haar naam tyd en tyd weer geroep maar is met niks behalwe stilte begroet,Afrikaans
Twee sitplekke was leeg,Afrikaans
We have young kids who often walk into our room at night for various reasons including clowns in the closet, English
Everyone pretends to like wheat until you mention barley, English
Martha came to the conclusion that shake weights are a great gift for any occasion, English
Die bord het gesê daar was padwerk vorentoe so hy het besluit om te versnel,Afrikaans
Ze was te kort om over het hek te kijken,Nederlands
Afgelopen vrijdag zag ik een gestreepte blauwe worm met vlekken de hand schudden met een pootloze hagedis,Nederlands
Sy het 'n paar wonderlike nuus om te deel maar niemand om dit mee te deel nie,Afrikaans
Geluk kan gevind word in die dieptes van sjokoladepoeding,Afrikaans
Ik heb momenteel 4 vensters open en ik weet niet waarom,Nederlands
De golven sloegen op de kust het was een prachtig gezicht,Nederlands
Iemand moet Chaucer lees om hulle daaglikse vokabularium te verbeter,Afrikaans
De guineafowl vliegt door de lucht met alle gratie van een schildpad,Nederlands
Die golwe het op die oewer geklap dit was 'n pragtige gesig,Afrikaans
Die skielike reënstorm het krokodille in die oseaan gewas,Afrikaans
Die geskeurde werkhandskoene praat van die vele ure van harde arbeid wat hy deur sy lewe verduur het,Afrikaans
Abstractie is vaak een verdieping boven je,Nederlands
The newly planted trees were held up by wooden frames in hopes they could survive the next storm, English
Die verfkwas was kwaad vir die kleur wat die kunstenaar gekies het om te gebruik,Afrikaans
The changing of down comforters to cotton bedspreads always meant the squirrels had returned, English
There is no better feeling than staring at a wall with closed eyes, English
Hy het in die donker gefrommel op soek na die ligskakelaar maar toe hy dit uiteindelik gevind het was daar iemand al klaar daar,Afrikaans
Er zijn geen helden in een punkrockband,Nederlands
De wervelende lolly had problemen met de poprock-snoepjes,Nederlands
Bill ran from the giraffe toward the dolphin, English
Die byna-dood ervaring het nuwe idees aan die lig gebring,Afrikaans
In that instant everything changed, English
Hy het vir ons 'n baie opwindende avontuurverhaal vertel,Afrikaans
Soms moet je gewoon opgeven en winnen door te bedriegen,Nederlands
Red is greener than purple for sure, English
Hij besloot dat de tijd was gekomen om sterker te zijn dan alle excuses die hij tot dan toe had gebruikt,Nederlands
Hy het die navorsingspapier Vrydag ingedien anders sou hy die klas nie geslaag het nie,Afrikaans
Joyce het daarvan gehou om pannekoeke met ketchup te eet,Afrikaans
The golden retriever loved the fireworks each Fourth of July, English
Alhoewel dit nie 'n pot goud was nie was Nancy steeds gefassineer deur wat sy aan die einde van die reënboog gevind het,Afrikaans
The tattered work gloves speak of the many hours of hard labor he endured throughout his life, English
Ons was nog nooit in Asië nie en het ook nie Afrika besoek nie,Afrikaans
Hy is goed in die eet van suurlemoensap en om vroue van sy emosionele probleme te vertel,Afrikaans
I'll have you know I've written over fifty novels, English
Mary realized if her calculator had a history it would be more embarrassing than her computer browser history, English
She couldn't decide if the glass was half empty or half full so she drank it, English
De bijen besloten om in opstand te komen tegen hun koningin,Nederlands
He created a pig burger out of beef, English
It caught him off guard that space smelled of seared steak, English
He found rain fascinating yet unpleasant, English
Soek sukses maar wees altyd voorbereid vir lukrake katte,Afrikaans
Hy was nie bitter dat sy verder beweeg het nie maar oor die radys,Afrikaans
There can never be too many cherries on an ice cream sundae, English
Hij wachtte tot het stopbord om zou schakelen naar een doorgaan-bord,Nederlands
De varkens waren beledigd dat ze hamburgers werden genoemd,Nederlands
Bill het van die giraffe af na die dolfyn hardloop,Afrikaans
De zon was ondergegaan en zo waren zijn dromen,Nederlands
Sy gedagtes was geblaas dat daar niks in die ruimte was behalwe die ruimte self nie,Afrikaans
Hij vroeg zich af waarom hij op 18-jarige leeftijd oud genoeg was om naar de oorlog te gaan maar niet oud genoeg om sigaretten te kopen,Nederlands
Sy was verbaas oor die groot stukkies ys wat op die strand gewas het,Afrikaans
There are over 500 starfish in the bathroom drawer, English
Die ewekansige sin generateur het 'n ewekansige sin oor 'n ewekansige sin gegenereer,Afrikaans
Ik ben een geweldige luisteraar echt goed in empathie versus sympathie en dat alles maar ik haat mensen,Nederlands
Hij vond een leprechaun in zijn walnootschaal,Nederlands
The body piercing didn't go exactly as he expected, English
Harrold felt confident that nobody would ever suspect his spy pigeon, English
Andy hield ervan om te slapen op een bed van spijkers,Nederlands
Te veel tronke het vroeë grafte geword,Afrikaans
Hij negeerde de waarschuwing en het bleek verrassend goed te gaan,Nederlands
As he waited for the shower to warm he noticed that he could hear water change temperature, English
Ze riepen haar naam keer op keer maar werden alleen met stilte ontvangen,Nederlands
De pop draaide in cirkels in de hoop tot leven te komen,Nederlands
Gwen had her best sleep ever on her new bed of nails, English
Ek wil regtig werk gaan maar ek is te siek om te ry,Afrikaans
Opstaan by dagbreek is vir die voëls,Afrikaans
I received a heavy fine but it failed to crush my spirit, English
Ik kocht een babyclown van de Russische terroristen zwarte markt,Nederlands
Hy het gedink dat 'n paar dynamietstokkies makliker was as 'n visvangstok om vis te vang,Afrikaans
De tieners vroegen zich af wat er in de rode schuur aan de verre rand van het schoolterrein werd bewaard,Nederlands
Die feit dat daar 'n trappe na die hemel en 'n snelweg na die hel is verduidelik die lewe goed,Afrikaans
Fluffy pink unicorns are a popular status symbol among macho men, English
De wolken vormden prachtige dieren in de lucht die uiteindelijk een tornado creëerden om chaos te veroorzaken,Nederlands
Douglas figured the best way to succeed was to do the opposite of what he'd been doing all his life, English
David proudly graduated from high school top of his class at age 97, English
Ons het baie reën in Junie,Afrikaans
Hy het gewonder waarom hy op 18 oud genoeg was om oorlog toe te gaan maar nie oud genoeg om sigarette te koop nie,Afrikaans
Shakespeare was een beroemde dieselmonteur uit de 17e eeuw,Nederlands
Om 'n lys van ewekansige sinne te skryf is moeiliker as wat ek aanvanklik gedink het,Afrikaans
Peanut butter and jelly caused the elderly lady to think about her past, English
Die wake agter die boot het die verlede vertel terwyl die oop see die lewe in die onbekende toekoms voorspel het,Afrikaans
Ek hou daarvan om na werk te gaan na my agt-uur tee-onderbreking,Afrikaans
Daar was kool in sy kouse en hy was opgewonde,Afrikaans
Hy het onbewus slaapwandeling as 'n nagtyd stokperdjie opgeneem,Afrikaans
Ze vouwde haar zakdoek netjes op,Nederlands
This made him feel like an old-style rootbeer float smells, English
Ik zie vaak de tijd 11:11 of 12:34 op klokken,Nederlands
Nothing seemed out of place except the washing machine in the bar, English
Hij spikes zijn haar groen om zijn leguaan te ondersteunen,Nederlands
Hy was so besig om te oorweeg of hy kon dat hy nie gestop het om te oorweeg of hy moes nie,Afrikaans
The murder hornet was disappointed by the preconceived ideas people had of him, English
Hij vroeg zich af of het een strand genoemd kon worden als er geen zand was,Nederlands
Dan maakte de diepe duik in het konijnenhol,Nederlands
Alles wat hulle kon sien was die blou water wat hulle seilboot omring,Afrikaans
Opstaan bij zonsopgang is voor de vogels,Nederlands
It isn't true that my mattress is made of cotton candy, English
He felt that dining on the bridge brought romance to his relationship with his cat, English
He is good at eating pickles and telling women about his emotional problems, English
He is no James Bond; his name is Roger Moore, English
Shakespeare was a famous 17th-century diesel mechanic, English
Winkelsentrums is wonderlike plekke om te koop ek kan alles wat ek nodig het onder een dak vind,Afrikaans
I only enjoy window shopping when the windows are transparent, English
Het donderende gebrul van het vliegtuig boven hem bevestigde haar ergste angsten,Nederlands
Het skelet had skelet-skeletten in de kast,Nederlands
Hij ging voor een korte wandeling maar nu kon hij alleen maar mangroven en water zien voor mijlen,Nederlands
Het spoedzorgcentrum was overspoeld met patiënten na het nieuws over een nieuwe dodelijke virus werd bekendgemaakt,Nederlands
De songteksten klonken als nagels op een schoolbord,Nederlands
Ek het my vriend in baba-olie bedek,Afrikaans
He loved eating his bananas in hot dog buns, English
Daar was drie gesferde klippe wat in 'n kubuskamer bymekaar gekom het,Afrikaans
Die witwater rafting-toer is skielik gestop deur die onverwagte baksteenmuur,Afrikaans
Grape jelly was leaking out the hole in the roof, English
They desperately needed another drummer since the current one only knew how to play bongos, English
He put heat on the wound to see what would grow, English
He wore the surgical mask in public not to keep from catching a virus but to keep people away from him, English
Hy het agter die deur gekyk en het nie van wat hy gesien het gehou nie,Afrikaans
Ik controleerde om te zorgen dat hij nog leefde,Nederlands
Die geheime bestanddeel van sy wonderlike lewe was misdaad,Afrikaans
Terwijl je alle mogelijke manieren overweegt om jezelf en de wereld te verbeteren merk je op dat John Travolta behoorlijk ongelukkig lijkt,Nederlands
It took me too long to realize that the ceiling hadn't been painted to look like the sky, English
He had unknowingly taken up sleepwalking as a nighttime hobby, English
Almal was nuuskierig oor die groot wit blimp wat oornag verskyn het,Afrikaans
Hy sou net oorleef as hy die vuur aan die gang hou en hy kon donderweer in die verte hoor,Afrikaans
Het kostte hem een tijdje om te beseffen dat alles wat hij besloot niet te veranderen hij eigenlijk koos,Nederlands
Rockmuziek nadert met hoge snelheid,Nederlands
Ek hoor dat Nancy baie mooi is,Afrikaans
Ik houd ervan om na mijn acht-uur durende theepauze van mijn werk te vertrekken,Nederlands
De lichaamspiercing verliep niet precies zoals hij had verwacht,Nederlands
Wanneer ek spaghetti kook hou ek daarvan om dit 'n paar minute na al dente te kook sodat die noedels super glad is,Afrikaans
Die skelet het sy eie skelette in die kas gehad,Afrikaans
Erin accidentally created a new universe, English
Sy was hartseer om te hoor dat vuurvliegies in die gesig van uitwissing te danke aan kunsmatige lig lewensomgewingsverlies en plaagdoders is,Afrikaans
The toy brought back fond memories of being lost in the rain forest, English
Moet nie in my tuin piss en vir my sê jy probeer om my plante te laat groei nie,Afrikaans
You bite up because of your lower jaw, English
In het moment dat ze landde begreep ze waarom dit een doorvliegstaat was,Nederlands
Almal sê hulle hou van die natuur totdat hulle besef hoe gevaarlik sy kan wees,Afrikaans
Zestig-Vier komt om brood vragen,Nederlands
Ze was het type meisje dat in een roze huis wilde wonen,Nederlands
