text,language
Je hebt me de hele dag aangekeken en wachtte op je kans als een leeuw die een gazelle op de savanne besluipt,Nederlands
Ons moet met Legos by die kamp speel,Afrikaans
Tot ieders verbazing gebeurde de Apocalyps gisteren maar het verliep niet helemaal zoals verwacht,Nederlands
Despite multiple complications and her near-death experience, English
Hy het gevoel dat eet op die brug romanse aan sy verhouding met sy kat gebring het,Afrikaans
The overpass went under the highway and into a secret world, English
Dit was duidelik sy was warm sweet en moeg,Afrikaans
She looked into the mirror and saw another person, English
Hij hield ervan om zijn bananen in hotdogbroodjes te eten,Nederlands
Three years later the coffin was still full of Jello, English
Hij vond het leuk om met woorden in de badkuip te spelen,Nederlands
The thunderous roar of the jet overhead confirmed her worst fears, English
Ek wil regtig werk gaan maar ek is te siek om te ry,Afrikaans
The clouds formed beautiful animals in the sky that eventually created a tornado to wreak havoc, English
100 jaar oud is zo’n jonge leeftijd als je een bristlecone-pijnboom bent,Nederlands
Harrold voelde zich zeker dat niemand ooit zijn spionduif zou verdenken,Nederlands
Sy het haar bes gedoen om hom te help,Afrikaans
Om rigting aan te dui dat die berge in die weste is werk net wanneer jy hulle kan sien,Afrikaans
De handschoenen beschermen mijn voeten tegen overmatige arbeid,Nederlands
Hy het onbewus slaapwandeling as 'n nagtyd stokperdjie opgeneem,Afrikaans
Toen ik klein was heeft een autodeur op mijn hand geklapt en ik herinner me het nog behoorlijk levendig,Nederlands
Een klein aksie sou haar lewe verander maar of dit vir beter of vir erger sou wees was nog nie bepaal nie,Afrikaans
Ze ging vooruit alleen omdat ze vertrouwde dat het einde waar ze nu doorheen ging gevolgd zou worden door een nieuw begin,Nederlands
Het klinkt niet alsof dat ooit op mijn reislijst zal staan,Nederlands
The random sentence generator generated a random sentence about a random sentence, English
Mnr Montoya weet die pad na die bakkery al was hy nog nooit daar nie,Afrikaans
Het was duidelijk dat ze heet bezweet en moe was,Nederlands
Die twee het af die gleufkloof gestap onbewus van die geluid van donder in die afstand,Afrikaans
Ze huilde diamanten,Nederlands
Zoek succes maar wees altijd voorbereid op willekeurige katten,Nederlands
Ek tel my kalorieë maar ek wil regtig nagereg hê,Afrikaans
Hy het 'n verborge voorraad onder die vloerplanke in die agterkamer van die huis gehad,Afrikaans
Achter het raam was een reflectie die alleen angst inboezemde,Nederlands
Naarmate de tijd verstreek veranderden simpele commando’s voor de hond in volledige alinea’s die uitlegden waarom de hond iets niet kon doen,Nederlands
They wandered into a strange Tiki bar on the edge of the small beach town, English
She was only made the society president because she can whistle with her toes, English
'n Dooie eend vlieg nie agteruit nie,Afrikaans
Hulle het vroeg daar gekom en hulle het regtig goeie sitplekke gekry,Afrikaans
As you consider all the possible ways to improve yourself and the world you notice John Travolta seems fairly unhappy, English
Sy het haar kinders oortuig dat enige sampioen wat op die grond gevind word hulle sou doodmaak as hulle dit aanraak,Afrikaans
Jerry het daarvan gehou om na skilderye te kyk terwyl hy knoffel-roomys geëet het,Afrikaans
Hij wachtte tot het stopbord om zou schakelen naar een doorgaan-bord,Nederlands
Her fragrance of choice was fresh garlic, English
Hy het besluit dat waterski op 'n bevrore meer nie 'n goeie idee was nie,Afrikaans
The anaconda was the greatest criminal mastermind in this part of the neighborhood, English
I’m working on a sweet potato farm, English
Tuesdays are free if you bring a gnome costume, English
I liked their first two albums but changed my mind after that charity gig, English
Reizen werd bijna uitgestorven tijdens de pandemie,Nederlands
Het was het beste zandkasteel dat hij ooit had gezien,Nederlands
Sy verf net met bold kleure sy hou nie van pastelle nie,Afrikaans
Eerlik gesê het ek nie veel van die eerste seisoen gehou nie so ek het nie omgegee vir die tweede nie,Afrikaans
We're careful about orange ping pong balls because people might think they're fruit, English
Het duurde een maand om de maaltijd te beëindigen,Nederlands
Het ergste aan bovenaan de carrièreladder staan is dat er een lange weg naar beneden is,Nederlands
Dit het hom 'n ruk geneem om te besef dat alles wat hy besluit het om nie te verander nie hy eintlik gekies het,Afrikaans
I honestly find her about as intimidating as a basket of kittens, English
It took me too long to realize that the ceiling hadn't been painted to look like the sky, English
Hy het gesweer hy het net sy sushi sien bewe,Afrikaans
Er is geen beter gevoel dan naar een muur staren met gesloten ogen,Nederlands
Die meer is 'n lang pad van hier,Afrikaans
Je kunt geen appels en sinaasappels vergelijken maar wat dacht je van bananen en plantains,Nederlands
De externe littekens vertellen slechts een deel van het verhaal,Nederlands
Lightning Paradise was the local hangout joint where the group usually ended up spending the night, English
Hij is goed in het eten van augurken en het vertellen van vrouwen over zijn emotionele problemen,Nederlands
Mary speel die klavier,Afrikaans
He found rain fascinating yet unpleasant, English
You've been eyeing me all day and waiting for your move like a lion stalking a gazelle in a savannah, English
The hawk didn’t understand why the ground squirrels didn’t want to be his friend, English
Die waarheid is dat jy vir jou lewenstyl in ure betaal,Afrikaans
Daar was kool in sy kouse en hy was opgewonde,Afrikaans
The estate agent quickly marked out his territory on the dance floor, English
Ik ben een levende oven,Nederlands
Diverse zeevogels zijn elegant maar niets is zo elegant als een glijdende pelikaan,Nederlands
If eating three-egg omelets causes weight-gain budgie eggs are a good substitute, English
It took him a while to realize that everything he decided not to change he was actually choosing, English
Patricia loves the sound of nails strongly pressed against the chalkboard, English
Ik heb altijd al naar Tadzjikistan willen gaan maar mijn kat zou me missen,Nederlands
Pers is die beste stad in die woud,Afrikaans
Iemand moet Chaucer lees om hulle daaglikse vokabularium te verbeter,Afrikaans
He watched the dancing piglets with panda bear tummies in the swimming pool, English
Ons moet 'n kamer huur vir ons partytjie,Afrikaans
It didn't take long for Gary to detect the robbers were amateurs, English
Kunst hoeft niet opzettelijk te zijn,Nederlands
De moordhornet was teleurgesteld over de vooropgestelde ideeën die mensen over hem hadden,Nederlands
I met an interesting turtle while the song on the radio blasted away, English
Het was de eerste keer dat hij iemand zag koken op een olifant,Nederlands
Italië is mijn favoriete land in feite ben ik van plan om er volgend jaar twee weken door te brengen,Nederlands
His confidence would have been admirable if it wasn't for his stupidity, English
The glacier came alive as the climbers hiked closer, English
You should never take advice from someone who thinks red paint dries quicker than blue paint, English
There was no telling what thoughts would come from the machine, English
We moeten een kamer huren voor ons feest,Nederlands
Terwyl die asteroïde teen die aarde toegesnel het was Becky ontsteld dat haar tandartsafspraak gekanselleer is,Afrikaans
Ze deed haar best om hem te helpen,Nederlands
In that instant everything changed, English
To the surprise of everyone the Rapture happened yesterday but it didn't quite go as expected, English
Grondboontjiebotter en konfyt het die bejaarde dame laat dink aan haar verlede,Afrikaans
Ek is 'n goeie luisteraar regtig goed met empatie teenoor simpatie en alles maar ek haat mense,Afrikaans
She learned that water bottles are no longer just to hold liquid but they're also status symbols, English
Die vis het gedroom om die visbak te ontsnap en in die toilet te kom waar hy sy vriend gesien het,Afrikaans
Almal sê hulle hou van die natuur totdat hulle besef hoe gevaarlik sy kan wees,Afrikaans
Die boek is voor die tafel,Afrikaans
Die spanlede was moeilik om uitmekaar te sê aangesien hulle almal hulle hare in 'n stert dra,Afrikaans
Sy het sy algehele eentonigheid interessant gevind,Afrikaans
Kat is een goed huisdier omdat ze schoon zijn en niet luidruchtig,Nederlands
Ek het gedink rooi sou warmer gevoel het in die somer maar ek het nie aan die ewenaar gedink nie,Afrikaans
Hy het een blik na wat onder die tafel was gewerp en het daar weggehardloop,Afrikaans
The light in his life was actually a fire burning all around him, English
Their argument could be heard across the parking lot, English
The Tsunami wave crashed against the raised houses and broke the pilings as if they were toothpicks, English
Hij leverde het onderzoeksrapport in op vrijdag anders zou hij de les niet gehaald hebben,Nederlands
It was the scarcity that fueled his creativity, English
Ek het 'n swaar boete ontvang maar dit het nie my gees gebroke nie,Afrikaans
Pat ordered a ghost pepper pie, English
A dead duck doesn't fly backward, English
De vos in de hoge hoed fluisterde in het oor van de konijn,Nederlands
Sy het haar eie hare in die sop gebruik om dit meer geur te gee,Afrikaans
Normal activities took extraordinary amounts of concentration at the high altitude, English
Hij had onbewust slaapwandelen als nachtelijk tijdverdrijf aangenomen,Nederlands
Hy was bereid om die dieptes van die haas se gat te vind om by haar te wees,Afrikaans
Hij vroeg zich af waarom hij op 18-jarige leeftijd oud genoeg was om naar de oorlog te gaan maar niet oud genoeg om sigaretten te kopen,Nederlands
Hy wou nie na die tandarts gaan nie maar hy het tog gegaan,Afrikaans
Hij is geen James Bond; zijn naam is Roger Moore,Nederlands
Ze adviseerde hem om onmiddellijk terug te komen,Nederlands
It's much more difficult to play tennis with a bowling ball than it is to bowl with a tennis ball, English
Hy het na die dansende varkies met panda beer buike in die swembad gekyk,Afrikaans
Bill ran from the giraffe toward the dolphin, English
Jy sal die reënboogbrug sien nadat dit katte en honde reën,Afrikaans
Written warnings in instruction manuals are worthless since rabbits can't read, English
Hy het die moeilikste les van sy lewe geleer en het die littekens beide fisies en geestelik om dit te bewys,Afrikaans
Daar is geen rede waarom 'n hoepel ook nie 'n sirkusring kan wees nie,Afrikaans
Bill het van die giraffe af na die dolfyn hardloop,Afrikaans
Sy praat altyd in 'n harde stem met hom,Afrikaans
De wolken vormden prachtige dieren in de lucht die uiteindelijk een tornado creëerden om chaos te veroorzaken,Nederlands
He had a vague sense that trees gave birth to dinosaurs, English
The fact that there's a stairway to heaven and a highway to hell explains life well, English
Dit klink nie of dit ooit op my reislys sal wees nie,Afrikaans
Die vinnige bruin volstruis spring oor die lui hond,Afrikaans
Hy het in die donker gefrommel op soek na die ligskakelaar maar toe hy dit uiteindelik gevind het was daar iemand al klaar daar,Afrikaans
Ik controleerde om te zorgen dat hij nog leefde,Nederlands
Vandag het ek my unicorn geklee in voorbereiding vir die wedloop,Afrikaans
The gloves protect my feet from excess work, English
He strives to keep the best lawn in the neighborhood, English
Om eiers op Donderdae vir koor oefening te eet was aanbeveel,Afrikaans
Jason didn’t understand why his parents wouldn’t let him sell his little sister at the garage sale, English
Het donderende gebrul van het vliegtuig boven hem bevestigde haar ergste angsten,Nederlands
The body piercing didn't go exactly as he expected, English
Hy het besef daar was verskeie sterftes op hierdie pad maar sy bekommernis het toegeneem toe hy die presiese aantal gesien het,Afrikaans
De plotselinge regenbui spoelde krokodillen de oceaan in,Nederlands
The elephant didn't want to talk about the person in the room, English
Zelfs met de sneeuw die buiten viel vond ze het gepast om haar bikini te dragen,Nederlands
Hij droeg het chirurgische masker in het openbaar niet om een virus te voorkomen maar om mensen op afstand te houden,Nederlands
Die dringende sorg sentrum was oorstroom met pasiënte nadat die nuus van 'n nuwe dodelike virus bekend gemaak is,Afrikaans
Douglas figured the best way to succeed was to do the opposite of what he'd been doing all his life, English
Sy het in die spieël gekyk en 'n ander persoon gesien,Afrikaans
She was the type of girl who wanted to live in a pink house, English
Het is niet mogelijk om een aap te overtuigen je een banaan te geven door het hem oneindige bananen te beloven als hij sterft,Nederlands
The father died during childbirth, English
De guineafowl vliegt door de lucht met alle gratie van een schildpad,Nederlands
De spa-assistent bracht de dieptereinigingsmasker aan op de rug van de heer,Nederlands
De handgel was in werkelijkheid heldere lijm,Nederlands
The bullet pierced the window shattering it before missing Danny's head by mere millimeters, English
De Japanse yen voor handel is nog steeds goed bekend,Nederlands
She wanted a pet platypus but ended up getting a duck and a ferret instead, English
Er zat kolen in zijn kerstkous en hij was opgetogen,Nederlands
Hulle gooi kool wat jou brein in emosionele bagasie verander,Afrikaans
The chic gangster liked to start the day with a pink scarf, English
So lank en dankie vir die vis,Afrikaans
She had a habit of taking showers in lemonade, English
The child’s favorite Christmas gift was the large box her father’s lawnmower came in, English
Ek het van hulle eerste twee albums gehou maar het my mening verander na daardie liefdadigheid gig,Afrikaans
Iemand wat ek ken het onlangs Maple Syrup en gebotterde Popcorn gekombineer en gedink dit sou soos karamelpopcorn smaak Dit het nie en hulle beveel nie aan dat ander dit ook doen nie,Afrikaans
Paars is de beste stad in het bos,Nederlands
She wore green lipstick like a fashion icon, English
Alles wat ze konden zien was het blauwe water rondom hun zeilboot,Nederlands
Siri became confused when we reused to follow her directions, English
Vandaag kleedde ik mijn eenhoorn ter voorbereiding op de race,Nederlands
He kept telling himself that one day it would all somehow make sense, English
Hang on my kittens are scratching at the bathtub and they'll upset by the lack of biscuits, English
Ik wist nooit hoe moeilijkheden eruit zagen totdat het begon te regenen met bowlingballen,Nederlands
Ze leende het boek van hem vele jaren geleden en heeft het nog niet teruggegeven,Nederlands
Daar was dae toe ek wou geskei wees van my liggaam maar vandag was nie een van daardie dae nie,Afrikaans
Die haai-gevulde South Pine kanaal was die enigste manier in of uit,Afrikaans
I’m a living furnace, English
Wacht alsjeblieft buiten het huis,Nederlands
Dat is een aantrekkelijke schatkaart die ik niet kan lezen,Nederlands
Hy het die navorsingspapier Vrydag ingedien anders sou hy die klas nie geslaag het nie,Afrikaans
'n Pers vark en 'n groen esel het 'n vlieër in die middel van die nag gevlieg en het sonbrand gekry,Afrikaans
He created a pig burger out of beef, English
Meeste haai aanvalle gebeur ongeveer 10 voet van die strand af aangesien dit is waar die mense is,Afrikaans
Het publiek schreeuwt en roept om meer memes,Nederlands
Sy het 'n gewoonte gehad om in limonade te stort,Afrikaans
The skeleton had skeletons of his own in the closet, English
Harrold het selfversekerd gevoel dat niemand ooit sy spioenvlieg sou vermoed nie,Afrikaans
Ek sien dikwels die tyd 11:11 of 12:34 op horlosies,Afrikaans
Wag asseblief buite die huis,Afrikaans
Ze had geweldig nieuws om te delen maar niemand om het mee te delen,Nederlands
Het geheugen dat we vroeger deelden is niet meer coherent,Nederlands
Nobody questions who built the pyramids in Mexico, English
The best part of marriage is animal crackers with peanut butter, English
De toerbus zat vol met tienermeisjes op weg naar hun volgende avontuur,Nederlands
Die geheimsinnige dagboek neem die stem op,Afrikaans
Hy het gehaat dat hy lief gehad het wat sy gehaat het oor haat,Afrikaans
Hij scheerde de perzik om een punt te maken,Nederlands
Zet geen pindakaas op de neus van de hond,Nederlands
She finally understood that grief was her love with no place for it to go, English
De boom viel onverwacht kort,Nederlands
Soms hoef je alleen maar helemaal een idioot van jezelf te maken en het van je af te lachen om te beseffen dat het leven toch niet zo slecht is,Nederlands
They're playing the piano while flying in the plane, English
The shark-infested South Pine channel was the only way in or out, English
Ze had de gewoonte om te douchen in limonade,Nederlands
Strawberries must be the one food that doesn't go well with this brand of paint, English
He loved eating his bananas in hot dog buns, English
Ze verbeterden dramatisch nadat de leadzanger vertrok,Nederlands
There have been days when I wished to be separated from my body but today wasn’t one of those days, English
Hy is goed in die eet van suurlemoensap en om vroue van sy emosionele probleme te vertel,Afrikaans
Hij was op het punt gekomen waarop hij paranoïde was over paranoïa,Nederlands
My oom se gunsteling tydverdryf was om motors van noedels te bou,Afrikaans
Die donderende gebrul van die jet bo bevestig haar ergste vrese,Afrikaans
Dan ate the clouds like cotton candy, English
Dertig jaar later het sy steeds gedink dit is reg om die toiletpapier rol onder eerder as oor te plaas,Afrikaans
Die roestige spyker het regop gestaan en was op 'n 45-grade hoek gekantel net wag vir die perfekte blote voet om verby te kom,Afrikaans
He figured a few sticks of dynamite were easier than a fishing pole to catch fish, English
Facing his greatest fear he ate his first marshmallow, English
Jy het elke reg om kwaad te wees maar dit gee jou nie die reg om gemeen te wees nie,Afrikaans
Hulle speel die klavier terwyl hulle in die vliegtuig vlieg,Afrikaans
His thought process was on so many levels that he gave himself a phobia of heights, English
"David subscribes to the ""stuff your tent into the bag"" strategy over nicely folding it", English
The sudden rainstorm washed crocodiles into the ocean, English
Die Tsunami golf het teen die opgetilde huise gebots en die pilare gebroke soos tandestokkies,Afrikaans
De pop draaide in cirkels in de hoop tot leven te komen,Nederlands
Het was altijd gevaarlijk om met hem te rijden aangezien hij volhield dat de veiligheidsconen een slalomcircuit waren,Nederlands
Ons is versigtig vir oranje pingpong balle omdat mense dalk dink hulle is vrugte,Afrikaans
Op dat moment realiseerde ze zich dat ze een zesde zintuig had,Nederlands
Joyce enjoyed eating pancakes with ketchup, English
Greetings from the galaxy MACS0647-JD or what we call home, English
Op daardie oomblik het hy nie na musiek geluister nie hy het 'n ervaring geleef,Afrikaans
The door slammed on the watermelon, English
Honestly I didn't care much for the first season so I didn't bother with the second, English
He played the game as if his life depended on it and the truth was that it did, English
He spiked his hair green to support his iguana, English
De groep begreep snel dat gevaarlijk afval de meest effectieve barrière was om tegen de zombies te gebruiken,Nederlands
Die bord het gesê daar was padwerk vorentoe so hy het besluit om te versnel,Afrikaans
Vandag het ons mos vir my oom se troue versamel,Afrikaans
Ze liet de ballon omhoog de lucht in stijgen met haar hoop en dromen,Nederlands
Martha het tot die gevolgtrekking gekom dat shake weights 'n wonderlike geskenk vir enige geleentheid is,Afrikaans
Je zult de regenboogbrug zien nadat het katten en honden regent,Nederlands
He set out for a short walk but now all he could see were mangroves and water were for miles, English
It was a really good Monday for being a Saturday, English
De mist was zo dicht dat zelfs een laser besloot dat het de moeite niet waard was,Nederlands
In het moment dat ze landde begreep ze waarom dit een doorvliegstaat was,Nederlands
Hy het gevind dat sy kuns nooit gevorder het toe hy letterlik sy sweet en trane gebruik het,Afrikaans
Ek is bly om jou donasie te aanvaar enige bedrag sal baie waardeer word,Afrikaans
Hy het daarvan gehou om sy piesangs in hotdogbroodjies te eet,Afrikaans
Het kijken naar het ouderen softbalteam bracht herinneringen terug aan 3-jarigen die t-ball speelden,Nederlands
Vandag is die dag wat ek uiteindelik gaan weet hoe 'n baksteen smaak,Afrikaans
Pat het 'n ghost pepper tert bestel,Afrikaans
As the asteroid hurtled toward earth Becky was upset her dentist appointment had been canceled, English
Barking dogs and screaming toddlers have the unique ability to turn friendly neighbors into cranky enemies, English
Cursief schrijven is de beste manier om een racebaan te bouwen,Nederlands
Everybody should read Chaucer to improve their everyday vocabulary, English
Kuns hoef nie bedoel te wees nie,Afrikaans
At last, English
Hij was bereid de diepten van het konijnenhol te verkennen om bij haar te zijn,Nederlands
Never underestimate the willingness of the greedy to throw you under the bus, English
Hij vroeg zich af of het een strand genoemd kon worden als er geen zand was,Nederlands
Hy het besluit om al die sand op die strand as 'n stokperdjie te tel,Afrikaans
Dit was altyd gevaarlik om met hom te ry aangesien hy daarop aangedring het dat die veiligheid-konne 'n slalombaan was,Afrikaans
Als mijn rekenmachine een geschiedenis had zou het beschamender zijn dan mijn browsergeschiedenis,Nederlands
Groen zou rustiger moeten ruiken maar op de een of andere manier smaakte het gewoon rot,Nederlands
Imagine his surprise when he discovered that the safe was full of pudding, English
Erin creëerde per ongeluk een nieuw universum,Nederlands
The hand sanitizer was actually clear glue, English
Die virus het magte gehad wat niemand van ons geweet het bestaan nie,Afrikaans
Die speelding het goeie herinneringe aan die gevoel om in die reënwoud verlore te wees,Afrikaans
Natuurlijk houdt ze van haar roze bunny slippers,Nederlands
Morgen zal iets nieuws brengen dus laat vandaag als een herinnering achter,Nederlands
Sy het groen lipstiek gedra soos 'n mode-ikoon,Afrikaans
De snelle bruine vos springt over de luie hond,Nederlands
Smokey de Beer startte stiekem de branden,Nederlands
I covered my friend in baby oil, English
Op 'n skaal van een tot tien wat is jou gunsteling smaak van ewekansige grammatika,Afrikaans
Kiezen om niets te doen is tenslotte ook een keuze,Nederlands
The elderly neighborhood became enraged over the coyotes who had been blamed for the poodle’s disappearance, English
They finished building the road they knew no one would ever use, English
Andy loved to sleep on a bed of nails, English
Bill rende van de giraffe naar de dolfijn,Nederlands
Ik ben nooit thuis op zondagen,Nederlands
Zijn denkproces was op zoveel niveaus dat hij zichzelf een hoogtevrees bezorgde,Nederlands
Die onlangs aangeplante bome was met houtrame vasgehou in die hoop dat hulle die volgende storm sou oorleef,Afrikaans
Alles wat jy moet doen is om die pen op te tel en te begin,Afrikaans
His ultimate dream fantasy consisted of being content and sleeping eight hours in a row, English
De tranen van een clown laten mijn lippenstift uitlopen maar mijn douchekapje is nog steeds intact,Nederlands
The light that burns twice as bright burns half as long, English
Dit het hom 'n maand geneem om die ete te voltooi,Afrikaans
Even though he thought the world was flat he didn’t see the irony of wanting to travel around the world, English
De ironie van de situatie ging niemand in de kamer verloren,Nederlands
Wafels zijn altijd beter zonder vuurantilopen en vlooien,Nederlands
He was 100% into fasting with her until he understood that meant he couldn't eat, English
De zonnebrandcrème werd aan het meisje gegeven voordat de training begon maar de verbrande huid was bewijs dat ze het niet had aangebracht,Nederlands
Nancy thought the best way to create a welcoming home was to line it with barbed wire, English
As the rental car rolled to a stop on the dark road her fear increased by the moment, English
Dit was die beste sandkasteel wat hy ooit gesien het,Afrikaans
Ek het altyd begeer om na Tajikistan te gaan maar my kat sou my mis,Afrikaans
Mijn moeder probeert cool te zijn door te zeggen dat ze alle dingen leuk vindt die ik leuk vind,Nederlands
Die varke was geërger dat hulle hamburgers genoem is,Afrikaans
Wanneer ek spaghetti kook hou ek daarvan om dit 'n paar minute na al dente te kook sodat die noedels super glad is,Afrikaans
Nancy was trots dat ze een strak schipwrak leidde,Nederlands
Terwyl sy langs die straat geloop het en in die got kyk het sy besef dat gesigsmaske die nuwe sigarettestompies geword het,Afrikaans
Hij eindigde met verbrande vingers door in het vuur van iemand anders te prikken,Nederlands
Ik wil een giraffe maar ik ben een schildpad die wafels eet,Nederlands
Beste vrienden zijn als oude tomaten en veters,Nederlands
Her life in the confines of the house became her new normal, English
Today is the day I'll finally know what brick tastes like, English
Mary realized if her calculator had a history it would be more embarrassing than her computer browser history, English
Katte is goeie troeteldiere want hulle is skoon en is nie luidrugtig nie,Afrikaans
If you spin around three times you'll start to feel melancholy, English
The rusty nail stood erect angled at a 45-degree angle just waiting for the perfect barefoot to come along, English
De vreemdeling leidt de maaltijd,Nederlands
Sy was te kort om oor die heining te sien,Afrikaans
Ik wil echt naar mijn werk maar ik ben te ziek om te rijden,Nederlands
Dit was moeilik vir Mary om toe te staan dat die meeste van haar oefening uit die oefening van swak oordeel bestaan,Afrikaans
Hij begreep niet waarom de vogel de fiets wilde rijden,Nederlands
Dit was hoe hy $1 miljoen gewen het,Afrikaans
Hy was nie bitter dat sy verder beweeg het nie maar oor die radys,Afrikaans
Geluk kan gevind word in die dieptes van sjokoladepoeding,Afrikaans
My grootste vreugde is om amandels te rooster terwyl ek jag vir prooi,Afrikaans
She moved forward only because she trusted that the ending she now was going through must be followed by a new beginning, English
Sy het gedink daar sou genoeg tyd wees as sy haar horlosie versteek,Afrikaans
Hij zette warmte op de wond om te zien wat er zou groeien,Nederlands
Hy het vir ons 'n baie opwindende avontuurverhaal vertel,Afrikaans
They ran around the corner to find that they had traveled back in time, English
Vleis-kleurige joga-broeke was baie erger as wat hy selfs gevrees het,Afrikaans
Hij zit in een jongensband wat niet veel zin heeft voor een slang,Nederlands
Shakespeare was een beroemde dieselmonteur uit de 17e eeuw,Nederlands
Alles wat hulle kon sien was die blou water wat hulle seilboot omring,Afrikaans
De deur knalde op de watermeloen,Nederlands
I always dreamed about being stranded on a desert island until it actually happened, English
The stench from the feedlot permeated the car despite having the air conditioning on recycled air, English
He wondered why at 18 he was old enough to go to war but not old enough to buy cigarettes, English
The tree fell unexpectedly short, English
Hij raapte afval op in zijn vrije tijd om het in de tuin van zijn buurman te dumpen,Nederlands
We have young kids who often walk into our room at night for various reasons including clowns in the closet, English
Sy het daarvan gedroom om gered te word maar net as dit Dinsdag en reën,Afrikaans
Boulders lined the side of the road foretelling what could come next, English
Daar is 'n rede waarom rose doring het,Afrikaans
He wondered if it could be called a beach if there was no sand, English
Hulle het dramaties verbeter toe die hoofsanger vertrek het,Afrikaans
Die handreiniger was eintlik duidelike gom,Afrikaans
Ik viste naar complimenten en ving per ongeluk een forel,Nederlands
Nancy was trots dat sy 'n strenger skipbreuk bestuur het,Afrikaans
Verlede Vrydag het ek 'n gemerkte gestreepte blou wurm gesien wat hande met 'n potlood-lizard geskud het,Afrikaans
Ze zag geen ironie in het vragen om mij te veranderen maar wilde dat ik haar accepteerde zoals ze is,Nederlands
When confronted with a rotary dial phone the teenager was perplexed, English
The secret code they created made no sense even to them, English
Hoewel al haar vrienden positief waren dat Mary een zesde zintuig had wist ze dat ze eigenlijk een zevende zintuig had,Nederlands
Niemand vra wie die piramides in Mexiko gebou het nie,Afrikaans
Today arrived with a crash of my car through the garage door, English
Dit moet vyf-uur wees ergens,Afrikaans
They were excited to see their first sloth, English
If my calculator had a history it would be more embarrassing than my browser history, English
Sy het haar sakdoekjies netjies gevou,Afrikaans
Die geswirlde lollypop het probleme gehad met die pop rock candy,Afrikaans
He didn't understand why the bird wanted to ride the bicycle, English
De schoonheid van de Afrikaanse zonsondergang verstopte het gevaar dat zich in de buurt verschool,Nederlands
De vis luisterde aandachtig naar wat de kikkers te zeggen hadden,Nederlands
Die toer bus was vol met tienermeisies wat op pad was na hulle volgende avontuur,Afrikaans
The wake behind the boat told of the past while the open sea foretold life in the unknown future, English
Soms is het beter om gewoon weg te lopen van dingen en later terug te komen als je je beter voelt,Nederlands
Hij goot stenen in de kerker van zijn geest,Nederlands
Toen de asteroïde op aarde afkwam was Becky boos dat haar tandartsafspraak was geannuleerd,Nederlands
Niemand vraagt zich af wie de piramides in Mexico heeft gebouwd,Nederlands
She traveled because it cost the same as therapy and was a lot more enjoyable, English
Die vos in die hoed het in die oor van die haas gefluister,Afrikaans
In the end he realized he could see sound and hear words, English
Moet nie op die gebroke glas trap nie,Afrikaans
Hulle was opgewonde om hulle eerste luiaard te sien,Afrikaans
Ik was beledigd door de suggestie dat mijn babybroer een juwelenrover was,Nederlands
I'm worried by the fact that my daughter looks to the local carpet seller as a role model, English
Drie generaties met zes decennia levenservaring,Nederlands
Sy het daardie tint van gekte in haar siel gehad wat haar laat glo het sy kon werklik 'n verskil maak,Afrikaans
He was surprised that his immense laziness was inspirational to others, English
Dit is moeilik om die lengtes te verstaan wat hy sou gaan om kort te bly,Afrikaans
"Mense hou aan om vir my ""oranje"" te sê maar ek verkies steeds ""pienk""",Afrikaans
The green tea and avocado smoothie turned out exactly as would be expected, English
She found his complete dullness interesting, English
In daardie oomblik het alles verander,Afrikaans
It isn't difficult to do a handstand if you just stand on your hands, English
Het licht dat twee keer zo fel brandt brandt half zo lang,Nederlands
"David volg die ""prop jou tent in die sak"" strategie eerder as om dit netjies te vou",Afrikaans
Het bord zei dat er wegwerkzaamheden waren dus besloot hij om sneller te rijden,Nederlands
Sy het nie die toets gesny want dit was nie die regte ding om te doen nie,Afrikaans
The door swung open to reveal pink giraffes and red elephants, English
Sy kon nie verstaan waarom niemand anders kon sien dat die lug vol suikersuiker is nie,Afrikaans
He shaved the peach to prove a point, English
Sy het daardie koue gevoel gehad wat die hare op jou nek laat regop staan wanneer hy die kamer binnegestap het,Afrikaans
On a scale from one to ten what's your favorite flavor of random grammar, English
I ate a sock because people on the Internet told me to, English
Hy het aan homself gesê dat een dag alles op een of ander manier sin sou maak,Afrikaans
Ze vouwde haar zakdoek netjes op,Nederlands
Op een schaal van één tot tien wat is je favoriete smaak van willekeurige grammatica,Nederlands
De kogel doorboorde het raam en verpletterde het voordat het Danny's hoofd met slechts enkele millimeters miste,Nederlands
Die deur het oopgeswaai om pienk giraffes en rooi olifante te onthul,Afrikaans
De zon was ondergegaan en zo waren zijn dromen,Nederlands
Hy het verwarrend verward gelyk,Afrikaans
100 years old is such a young age if you happen to be a bristlecone pine, English
Hy het besluit om sy verdwyning te vermy om tronkstraf te vermy,Afrikaans
Bekijk morgen weer ik zal zien of het boek is aangekomen,Nederlands
Ze gooien kool die je hersenen in emotionele bagage verandert,Nederlands
Meneer Montoya weet de weg naar de bakkerij ook al is hij er nog nooit geweest,Nederlands
Het wake achter de boot vertelde over het verleden terwijl de open zee het leven in de onbekende toekomst voorspelde,Nederlands
Rooi is beslis groener as pers,Afrikaans
Ik bedekte mijn vriend met babyolie,Nederlands
The two walked down the slot canyon oblivious to the sound of thunder in the distance, English
Vliegende vissen vlogen langs het ruimtestation,Nederlands
Die geskeurde werkhandskoene praat van die vele ure van harde arbeid wat hy deur sy lewe verduur het,Afrikaans
