text,language
Ek tel my kalorieë maar ek wil regtig nagereg hê,Afrikaans
Zijn zeven-laags taart had slechts zes lagen,Nederlands
The murder hornet was disappointed by the preconceived ideas people had of him, English
Hy het in die donker gefrommel op soek na die ligskakelaar maar toe hy dit uiteindelik gevind het was daar iemand al klaar daar,Afrikaans
Pindakaas en jam deden de oudere dame denken aan haar verleden,Nederlands
Die ou appel skaal op sy gesag,Afrikaans
Please tell me you don't work in a morgue, English
Dan maakte de diepe duik in het konijnenhol,Nederlands
Hij was 100% voor het vasten met haar totdat hij begreep dat dat betekende dat hij niet mocht eten,Nederlands
Wanneer ek spaghetti kook hou ek daarvan om dit 'n paar minute na al dente te kook sodat die noedels super glad is,Afrikaans
Die guinea fowl vlieg deur die lug met al die grasie van 'n skilpad,Afrikaans
Sy het haar bes gedoen om hom te help,Afrikaans
Soms is dit beter om net weg te stap van dinge en later weer terug te kom wanneer jy in 'n beter bui is,Afrikaans
Sy selfvertroue sou bewonderenswaardig gewees het as dit nie vir sy domheid was nie,Afrikaans
As he waited for the shower to warm he noticed that he could hear water change temperature, English
Je realiseert je dat je niet alleen bent terwijl je in je slaapkamer zit en je kuiten masseert na een lange dag touwtrekken met opa Joe in het ziekenhuis,Nederlands
Hy het die einde van die reënboog gevind en was verbaas oor wat hy daar gevind het,Afrikaans
Ik zou liever een vogel dan een vis zijn,Nederlands
Abstraksie is dikwels een vloer bo jou,Afrikaans
Even though he thought the world was flat he didn’t see the irony of wanting to travel around the world, English
Die wake agter die boot het die verlede vertel terwyl die oop see die lewe in die onbekende toekoms voorspel het,Afrikaans
Ik was heel trots op mijn bijnaam tijdens de middelbare school maar vandaag zou ik niet verder van mijn bijnaam kunnen afwijken,Nederlands
The fish dreamed of escaping the fishbowl and into the toilet where he saw his friend go, English
Dit was altyd gevaarlik om met hom te ry aangesien hy daarop aangedring het dat die veiligheid-konne 'n slalombaan was,Afrikaans
They were excited to see their first sloth, English
The thunderous roar of the jet overhead confirmed her worst fears, English
Ze was het type meisje dat in een roze huis wilde wonen,Nederlands
The random sentence generator generated a random sentence about a random sentence, English
It turns out you don't need all that stuff you insisted you did, English
Als ik iets niet leuk vind blijf ik er weg van,Nederlands
You realize you're not alone as you sit in your bedroom massaging your calves after a long day of playing tug-of-war with Grandpa Joe in the hospital, English
She was too busy always talking about what she wanted to do to actually do any of it, English
He went on a whiskey diet and immediately lost three days, English
The Guinea fowl flies through the air with all the grace of a turtle, English
Sy praat altyd in 'n harde stem met hom,Afrikaans
There were three sphered rocks congregating in a cubed room, English
She had some amazing news to share but nobody to share it with, English
Hy het die diep ruimte 'n sagte geel gekleur,Afrikaans
If my calculator had a history it would be more embarrassing than my browser history, English
De ironie van de situatie ging niemand in de kamer verloren,Nederlands
Soms is alles wat jy moet doen om jouself heeltemal belaglik te maak en dit af te lag om te besef dat die lewe regtig nie so sleg is nie,Afrikaans
Choosing to do nothing is still a choice after all, English
Dit het hom onkant gevang dat die ruimte na gebraai steak geruik het,Afrikaans
Doris het daarvan gehou om haar naels op die tafel te tik om almal te irriteer,Afrikaans
Het geheugen dat we vroeger deelden is niet meer coherent,Nederlands
Liefde is nie soos pizza nie,Afrikaans
Martha came to the conclusion that shake weights are a great gift for any occasion, English
The urgent care center was flooded with patients after the news of a new deadly virus was made public, English
Ze zag geen ironie in het vragen om mij te veranderen maar wilde dat ik haar accepteerde zoals ze is,Nederlands
Italië is my gunsteling land eintlik beplan ek om twee weke daar volgende jaar deur te bring,Afrikaans
She looked into the mirror and saw another person, English
Haar haar woei in de wind terwijl ze in de zwarte cabrio reed,Nederlands
